timezone,srcipv4,rawmsghostname,rawmsghostipv4,rawmsg,protocol,program,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,eventtype,eventtime,dsthost,class,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,srcport,responsecode,response,requestid,username,dstipv4,dstisp,dstusagetype,reason,result,description,uri,httpmethod,dstport,domain,uri_parsed
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:30:01-0400 [DuoForwardServer (UDP)] Sending AD authentication request for 'Waiting for IOS to register IP address.' to '172.21.14.26',udp,DUO,sending ad authentication request,auth,2017-05-08T15:30:01.527Z,57868,172.21.25.46,duo_auth-2957086454,196,<13>May  8 11:30:01 gcSMQ0646.global.com DUO: ,28068545810,0,0.0.0.0/514/tcp,2b03-689040512,11011,duoforwardserver,2017-05-08T11:30:01.000Z, ,duo_auth,2409cd09-e244-4000-892e-297d9949e8e9#1483,"{""id"":""2409cd09-e244-4000-892e-297d9949e8e9#1483"",""num_events"":2888,""data_type"":""passthrough"",""batch_id"":""2409cd09-e244-4000-892e-297d9949e8e9"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1482,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , ,waiting for ios to register ip address.,172.21.14.26,private ip address lan,rsv, , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:10:32-0400 [DuoForwardServer (UDP)] Sending request from 172.20.41.6 to radius_server_auto4,udp,DUO,sending request,auth,2017-05-08T15:10:32.908Z,57868,172.21.25.46,duo_auth-195892805,154,<13>May  8 11:10:33 gcSMQ0646.global.com DUO: ,28066499520,0,0.0.0.0/514/tcp,2b03-688e4cbc0,11011,duoforwardserver,2017-05-08T11:10:32.000Z,radius_server_auto4,duo_auth,9166c509-f0e6-4a95-946d-85fa27e21328#86,"{""id"":""9166c509-f0e6-4a95-946d-85fa27e21328#86"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""9166c509-f0e6-4a95-946d-85fa27e21328"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":85,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:17:30-0400 [DuoForwardServer (UDP)] Sending request from 172.20.41.6 to radius_server_auto4,udp,DUO,sending request,auth,2017-05-08T15:17:30.394Z,57868,172.21.25.46,duo_auth-195892805,154,<13>May  8 11:17:30 gcSMQ0646.global.com DUO: ,28067190480,0,0.0.0.0/514/tcp,2b03-688ef56d0,11011,duoforwardserver,2017-05-08T11:17:30.000Z,radius_server_auto4,duo_auth,c5c9baa1-84fa-4e86-ad64-3a2b34ee5752#1434,"{""id"":""c5c9baa1-84fa-4e86-ad64-3a2b34ee5752#1434"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""c5c9baa1-84fa-4e86-ad64-3a2b34ee5752"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1433,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:17:30-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 18): Returning response code 3: AccessReject",_adauthclientprotocol,DUO,returning response code,auth,2017-05-08T15:17:30.395Z,57868,172.21.25.46,duo_auth-515357678,173,<13>May  8 11:17:30 gcSMQ0646.global.com DUO: ,28067190486,0,0.0.0.0/514/tcp,2b03-688ef56d6,11011, ,2017-05-08T11:17:30.000Z, ,duo_auth,c5c9baa1-84fa-4e86-ad64-3a2b34ee5752#1436,"{""id"":""c5c9baa1-84fa-4e86-ad64-3a2b34ee5752#1436"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""c5c9baa1-84fa-4e86-ad64-3a2b34ee5752"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1435,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645,3,accessreject,18, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:28:48-0400 [-] Stopping factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x028816F0>, ,DUO,stopping factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x028816f0>,auth,2017-05-08T15:28:48.500Z,57868,172.21.25.46,duo_auth-3236646410,169,<13>May  8 11:28:48 gcSMQ0646.global.com DUO: ,28068398718,0,0.0.0.0/514/tcp,2b03-68901c67e,11011, ,2017-05-08T11:28:48.000Z, ,duo_auth,0c955f88-ec34-445b-9242-c767a9559d54#1501,"{""id"":""0c955f88-ec34-445b-9242-c767a9559d54#1501"",""num_events"":2765,""data_type"":""passthrough"",""batch_id"":""0c955f88-ec34-445b-9242-c767a9559d54"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1500,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:25:19-0400 [-] Starting factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x0275D0F0>, ,DUO,starting factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x0275d0f0>,auth,2017-05-08T15:25:20.470Z,57868,172.21.25.46,duo_auth-2350118556,169,<13>May  8 11:25:20 gcSMQ0646.global.com DUO: ,28068027637,0,0.0.0.0/514/tcp,2b03-688fc1cf5,11011, ,2017-05-08T11:25:19.000Z, ,duo_auth,4985bd54-c316-4156-8aca-d2c01d50804b#2801,"{""id"":""4985bd54-c316-4156-8aca-d2c01d50804b#2801"",""num_events"":2974,""data_type"":""passthrough"",""batch_id"":""4985bd54-c316-4156-8aca-d2c01d50804b"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2800,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:31:56-0400 [DuoForwardServer (UDP)] Received new request id 101 from ('172.20.41.6', 1645)",udp,DUO,received new request id,auth,2017-05-08T15:31:56.664Z,57868,172.21.25.46,duo_auth-3747471979,153,<13>May  8 11:31:56 gcSMQ0646.global.com DUO: ,28068780833,0,0.0.0.0/514/tcp,2b03-689079b21,11011,duoforwardserver,2017-05-08T11:31:56.000Z, ,duo_auth,6885f8ea-6ca9-41e9-b18c-58fe8cbee6c3#518,"{""id"":""6885f8ea-6ca9-41e9-b18c-58fe8cbee6c3#518"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6885f8ea-6ca9-41e9-b18c-58fe8cbee6c3"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":517,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,101, , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:19:45-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 31): Sending response",_adauthclientprotocol,DUO,sending response,auth,2017-05-08T15:19:46.399Z,57868,172.21.25.46,duo_auth-2606835491,150,<13>May  8 11:19:46 gcSMQ0646.global.com DUO: ,28067404939,0,0.0.0.0/514/tcp,2b03-688f29c8b,11011, ,2017-05-08T11:19:45.000Z, ,duo_auth,6885f8ea-6ca9-41e9-b18c-58fe8cbee6c3#817,"{""id"":""6885f8ea-6ca9-41e9-b18c-58fe8cbee6c3#817"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6885f8ea-6ca9-41e9-b18c-58fe8cbee6c3"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":816,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,31, , , , , , , , , , , , 
-0400,172.21.101.30,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:17:05-0400 [_ADAuthClientProtocol,client] (('172.21.101.30', 1645), 71): Sending response",_adauthclientprotocol,DUO,sending response,auth,2017-05-08T15:17:06.409Z,57868,172.21.25.46,duo_auth-2606835491,152,<13>May  8 11:17:06 gcSMQ0646.global.com DUO: ,28067182215,0,0.0.0.0/514/tcp,2b03-688ef3687,11011, ,2017-05-08T11:17:05.000Z, ,duo_auth,061b6b22-4b07-4e9c-8f09-ca9959fabcc0#1841,"{""id"":""061b6b22-4b07-4e9c-8f09-ca9959fabcc0#1841"",""num_events"":2962,""data_type"":""passthrough"",""batch_id"":""061b6b22-4b07-4e9c-8f09-ca9959fabcc0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1840,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,71, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:30:54-0400 [-] Stopping factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x0289C550>, ,DUO,stopping factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x0289c550>,auth,2017-05-08T15:30:54.646Z,57868,172.21.25.46,duo_auth-3236646410,169,<13>May  8 11:30:54 gcSMQ0646.global.com DUO: ,28068654069,0,0.0.0.0/514/tcp,2b03-68905abf5,11011, ,2017-05-08T11:30:54.000Z, ,duo_auth,2409cd09-e244-4000-892e-297d9949e8e9#485,"{""id"":""2409cd09-e244-4000-892e-297d9949e8e9#485"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2409cd09-e244-4000-892e-297d9949e8e9"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":484,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:28:59-0400 [DuoForwardServer (UDP)] (('172.20.41.6', 1645), 84): Missing or improperly-formatted password",udp,DUO,missing or improperly-formatted password,auth,2017-05-08T15:28:59.485Z,57868,172.21.25.46,duo_auth-1664880509,168,<13>May  8 11:28:59 gcSMQ0646.global.com DUO: ,28068418915,0,0.0.0.0/514/tcp,2b03-689021563,11011,duoforwardserver,2017-05-08T11:28:59.000Z, ,duo_auth,2409cd09-e244-4000-892e-297d9949e8e9#2006,"{""id"":""2409cd09-e244-4000-892e-297d9949e8e9#2006"",""num_events"":2876,""data_type"":""passthrough"",""batch_id"":""2409cd09-e244-4000-892e-297d9949e8e9"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2005,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,84, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:28:48-0400 [DuoForwardServer (UDP)] Sending AD authentication request for 'Waiting for IOS to register IP address.' to '172.21.14.26',udp,DUO,sending ad authentication request,auth,2017-05-08T15:28:48.500Z,57868,172.21.25.46,duo_auth-2957086454,196,<13>May  8 11:28:48 gcSMQ0646.global.com DUO: ,28068398713,0,0.0.0.0/514/tcp,2b03-68901c679,11011,duoforwardserver,2017-05-08T11:28:48.000Z, ,duo_auth,0c955f88-ec34-445b-9242-c767a9559d54#1992,"{""id"":""0c955f88-ec34-445b-9242-c767a9559d54#1992"",""num_events"":2765,""data_type"":""passthrough"",""batch_id"":""0c955f88-ec34-445b-9242-c767a9559d54"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1991,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , ,waiting for ios to register ip address.,172.21.14.26,private ip address lan,rsv, , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:28:48-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 83): Sending response",_adauthclientprotocol,DUO,sending response,auth,2017-05-08T15:28:48.500Z,57868,172.21.25.46,duo_auth-2606835491,150,<13>May  8 11:28:48 gcSMQ0646.global.com DUO: ,28068398717,0,0.0.0.0/514/tcp,2b03-68901c67d,11011, ,2017-05-08T11:28:48.000Z, ,duo_auth,0c955f88-ec34-445b-9242-c767a9559d54#1993,"{""id"":""0c955f88-ec34-445b-9242-c767a9559d54#1993"",""num_events"":2765,""data_type"":""passthrough"",""batch_id"":""0c955f88-ec34-445b-9242-c767a9559d54"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1992,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,83, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:22:53-0400 [DuoForwardServer (UDP)] Sending AD authentication request for 'Waiting for IOS to register IP address.' to '172.21.14.26',udp,DUO,sending ad authentication request,auth,2017-05-08T15:22:53.456Z,57868,172.21.25.46,duo_auth-2957086454,196,<13>May  8 11:22:53 gcSMQ0646.global.com DUO: ,28067719740,0,0.0.0.0/514/tcp,2b03-688f76a3c,11011,duoforwardserver,2017-05-08T11:22:53.000Z, ,duo_auth,9facd9a1-7125-45e0-91d5-3b779c6f7ae4#2275,"{""id"":""9facd9a1-7125-45e0-91d5-3b779c6f7ae4#2275"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""9facd9a1-7125-45e0-91d5-3b779c6f7ae4"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2274,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , ,waiting for ios to register ip address.,172.21.14.26,private ip address lan,rsv, , , , , , , , 
