tunnelparents,srcport,srcipv4,sentpackets,sentipbytes,sentbytes,rcvdpackets,rcvdipbytes,rcvdbytes,rawmsghostname,rawmsghostipv4,rawmsg,protocol,program,missingbytes,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,localorig,local_resp,history,eventtimeutc,duration,dstport,dstipv4,connstate,connectionid,class,_eventid,__metadata__,srccountry,srccountrycode,srccity,srcdomain,srcisp,srclatitude,srclongitude,srcregion,srcusagetype,dstcountry,dstcountrycode,dstcity,dstdomain,dstisp,dstlatitude,dstlongitude,dstregion,dstusagetype,meta_cbname,msr_ruleids,service
(empty),58032,199.255.153.253,103,138559,134427,50,3656,1644,gcbrw0699,127.0.0.1,1494257732.320545	CYr4Wj1BrkVQi8btlk	199.255.153.253	58032	34.195.92.116	443	tcp	ssl	0.429232	134427	1644	SF	F	F	0	ShADadgc	103	138559	50	3656	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:35:38.628Z,39050,127.0.0.1,bro_conn-1830426979,192,<13>May  8 15:35:38 gcBRW0699 bro25_conn: ,4078160548,1,0.0.0.0/514/tcp,2b04-f313caa4,11012,false,false,shadadgc,2017-05-08T15:35:32.320Z,0.429232,443,34.195.92.116,sf,cyr4wj1brkvqi8btlk,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#710,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#710"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":709,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11012, ,ssl
(empty),59932,172.20.40.23,1,68,0,4,216,0,gcegy0699,127.0.0.1,1494257572.077119	CSNx0M3ZC0PmgInUCf	172.20.40.23	59932	172.21.18.13	7080	tcp	-	0.148506	0	0	S1	T	T	0	Sh	1	68	4	216	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:37:53.838Z,50729,127.0.0.1,bro_conn-1830426979,165,<13>May  8 15:37:53 gcEGY0699 bro25_conn: ,210766860,1,0.0.0.0/514/tcp,2afc-c900c0c,11004,true,true,sh,2017-05-08T15:32:52.077Z,0.148506,7080,172.21.18.13,s1,csnx0m3zc0pmginucf,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#945,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#945"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":944,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11004,"[""1.1.2430""]", 
(empty),56859,199.255.153.253,8,2145,1813,8,3696,3364,gcbrw0699,127.0.0.1,1494257858.911974	C1uEja4Nuuer9QOY72	199.255.153.253	56859	69.172.216.56	443	tcp	ssl	0.042624	1813	3364	SF	F	F	0	ShADadgc	8	2145	8	3696	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:37:45.847Z,39050,127.0.0.1,bro_conn-1830426979,185,<13>May  8 15:37:45 gcBRW0699 bro25_conn: ,4078239400,1,0.0.0.0/514/tcp,2b04-f314fea8,11012,false,false,shadadgc,2017-05-08T15:37:38.911Z,0.042624,443,69.172.216.56,sf,c1ueja4nuuer9qoy72,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#966,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#966"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":965,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,pompano beach,saferouteinc.net,saferoute incorporated,26.23785972595215,-80.12477111816406,florida,com,11012, ,ssl
(empty),59629,199.255.153.253,8,1065,733,6,510,258,gcbrw0699,127.0.0.1,1494257859.029165	CvHp5a2jw9J8s8Jj5h	199.255.153.253	59629	172.217.10.110	443	tcp	ssl	0.022746	733	258	SF	F	F	0	ShADadgcRRR	8	1065	6	510	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:37:45.847Z,39050,127.0.0.1,bro_conn-1830426979,186,<13>May  8 15:37:45 gcBRW0699 bro25_conn: ,4078239402,1,0.0.0.0/514/tcp,2b04-f314feaa,11012,false,false,shadadgcrrr,2017-05-08T15:37:39.029Z,0.022746,443,172.217.10.110,sf,cvhp5a2jw9j8s8jj5h,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#967,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#967"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":966,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,mountain view,google.com,google inc.,37.40599060058594,-122.0785140991211,california,ses,11012, ,ssl
(empty),1214,199.255.153.253,2,81,1,1,40,0,gcbrw0699,127.0.0.1,1494257859.006192	C5UnQD3BJgFOCkS1i5	199.255.153.253	1214	176.58.92.200	443	tcp	-	0.075359	1	0	RSTOS0	F	F	0	DaR	2	81	1	40	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:37:45.847Z,39050,127.0.0.1,bro_conn-1830426979,171,<13>May  8 15:37:45 gcBRW0699 bro25_conn: ,4078239405,1,0.0.0.0/514/tcp,2b04-f314fead,11012,false,false,dar,2017-05-08T15:37:39.006Z,0.075359,443,176.58.92.200,rstos0,c5unqd3bjgfocks1i5,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#968,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#968"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":967,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,austria,at,ainet,hostvirtual.com,host virtual inc,46.866111755371094,12.701390266418457,tirol,dch,11012, , 
(empty),59879,199.255.153.253,30,3073,1465,24,6844,5393,gcbrw0699,127.0.0.1,1494257792.661163	CxLbZf2MqvykWsHAxe	199.255.153.253	59879	157.240.3.35	443	tcp	ssl	65.999088	1465	5393	SF	F	F	0	ShADadgcr	30	3073	24	6844	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:37:45.847Z,39050,127.0.0.1,bro_conn-1830426979,188,<13>May  8 15:37:45 gcBRW0699 bro25_conn: ,4078239415,1,0.0.0.0/514/tcp,2b04-f314feb7,11012,false,false,shadadgcr,2017-05-08T15:36:32.661Z,65.999088,443,157.240.3.35,sf,cxlbzf2mqvykwshaxe,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#972,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#972"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":971,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,menlo park,facebook.com,facebook inc.,37.43693542480469,-122.193603515625,california,dch,11012, ,ssl
(empty),609,199.255.153.253,7,4260,4064,5,1938,1798,gcbrw0699,127.0.0.1,1494257803.574111	CY1dxU2RdivvXrYP66	199.255.153.253	609	172.217.10.110	443	udp	-	0.111367	4064	1798	SF	F	F	0	Dd	7	4260	5	1938	(empty),udp,bro25_conn,0,connection,2017-05-08T15:37:45.847Z,39050,127.0.0.1,bro_conn-1830426979,176,<13>May  8 15:37:45 gcBRW0699 bro25_conn: ,4078239417,1,0.0.0.0/514/tcp,2b04-f314feb9,11012,false,false,dd,2017-05-08T15:36:43.574Z,0.111367,443,172.217.10.110,sf,cy1dxu2rdivvxryp66,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#973,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#973"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":972,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,mountain view,google.com,google inc.,37.40599060058594,-122.0785140991211,california,ses,11012, , 
(empty),59114,199.255.153.253,12,3202,2049,8,2601,2165,gcbrw0699,127.0.0.1,1494257858.554356	CgBSQ318fcd1OobREe	199.255.153.253	59114	34.195.92.116	443	tcp	ssl	0.303879	2049	2165	SF	F	F	0	ShADadgc	12	3202	8	2601	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:37:45.847Z,39050,127.0.0.1,bro_conn-1830426979,186,<13>May  8 15:37:45 gcBRW0699 bro25_conn: ,4078239423,1,0.0.0.0/514/tcp,2b04-f314febf,11012,false,false,shadadgc,2017-05-08T15:37:38.554Z,0.303879,443,34.195.92.116,sf,cgbsq318fcd1oobree,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#976,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#976"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":975,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11012, ,ssl
(empty),56359,199.255.153.253,66,5667,3004,136,172102,166518,gcbrw0699,127.0.0.1,1494257737.763988	CroPiL1J4HropyPARk	199.255.153.253	56359	151.101.0.175	443	tcp	ssl	121.180328	3004	166518	SF	F	F	0	ShADdagcRRR	66	5667	136	172102	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:37:45.847Z,39050,127.0.0.1,bro_conn-1830426979,197,<13>May  8 15:37:45 gcBRW0699 bro25_conn: ,4078239424,1,0.0.0.0/514/tcp,2b04-f314fec0,11012,false,false,shaddagcrrr,2017-05-08T15:35:37.763Z,121.180328,443,151.101.0.175,sf,cropil1j4hropypark,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#977,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#977"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":976,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,san francisco,fastly.com,fastly,37.775699615478516,-122.39520263671875,california,cdn,11012, ,ssl
(empty),50004,199.255.153.253,9,2636,2264,9,984,612,gcbrw0699,127.0.0.1,1494257853.774972	CzHDeyMFhxwwK8G8c	199.255.153.253	50004	138.108.6.20	443	tcp	ssl	5.185905	2264	612	SF	F	F	0	ShADadgc	9	2636	9	984	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:37:45.847Z,39050,127.0.0.1,bro_conn-1830426979,181,<13>May  8 15:37:45 gcBRW0699 bro25_conn: ,4078239426,1,0.0.0.0/514/tcp,2b04-f314fec2,11012,false,false,shadadgc,2017-05-08T15:37:33.774Z,5.185905,443,138.108.6.20,sf,czhdeymfhxwwk8g8c,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#978,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#978"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":977,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,schaumburg,acnielsen.com,a.c. nielsen company,42.04277801513672,-88.07971954345703,illinois,com,11012, ,ssl
(empty),56865,199.255.153.253,5,1490,1278,5,351,139,gcbrw0699,127.0.0.1,1494257859.162856	Cjwv8w4THDnr1HJQK8	199.255.153.253	56865	69.172.216.55	80	tcp	http	0.026074	1278	139	SF	F	F	0	ShADadgc	5	1490	5	351	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:37:45.847Z,39050,127.0.0.1,bro_conn-1830426979,183,<13>May  8 15:37:45 gcBRW0699 bro25_conn: ,4078239429,1,0.0.0.0/514/tcp,2b04-f314fec5,11012,false,false,shadadgc,2017-05-08T15:37:39.162Z,0.026074,80,69.172.216.55,sf,cjwv8w4thdnr1hjqk8,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#979,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#979"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":978,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,pompano beach,saferouteinc.net,saferoute incorporated,26.23785972595215,-80.12477111816406,florida,com,11012, ,http
(empty),11487,199.255.153.253,37,4422,2901,34,2301,937,gcbrw0699,127.0.0.1,1494257557.932281	CB11gP13HPfpWnQJ5h	199.255.153.253	11487	74.121.135.121	80	tcp	http	301.078797	2901	937	SF	F	F	0	ShADdagc	37	4422	34	2301	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:37:45.847Z,39050,127.0.0.1,bro_conn-1830426979,189,<13>May  8 15:37:45 gcBRW0699 bro25_conn: ,4078239433,1,0.0.0.0/514/tcp,2b04-f314fec9,11012,false,false,shaddagc,2017-05-08T15:32:37.932Z,301.078797,80,74.121.135.121,sf,cb11gp13hpfpwnqj5h,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#981,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#981"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":980,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,durham,ibm.com,ibm,35.99470138549805,-78.89620208740234,north carolina,com,11012, ,http
(empty),59979,172.20.40.23,1,52,0,1,40,0,gcegy0699,127.0.0.1,1494257738.373391	CGtrng4uwrsf5FzEK3	172.20.40.23	59979	23.55.155.27	80	tcp	-	0.000317	0	0	REJ	T	F	0	Sr	1	52	1	40	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:35:40.666Z,50729,127.0.0.1,bro_conn-1830426979,163,<13>May  8 15:35:40 gcEGY0699 bro25_conn: ,210759830,1,0.0.0.0/514/tcp,2afc-c8gc096,11004,true,false,sr,2017-05-08T15:35:38.373Z,0.000317,80,23.55.155.27,rej,cgtrng4uwrsf5fzek3,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#1034,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#1034"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1033,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv,france,fr,paris,akamai.com,akamai international bv,48.85340881347656,2.34879994392395,ile-de-france,cdn,11004, , 
(empty),49560,172.20.40.163,1,76,0,0,0,0,gcegy0699,127.0.0.1,1494257738.292440	CRN2tN2yUdlAvkUms3	172.20.40.163	49560	172.22.19.23	443	tcp	-	-	-	-	S0	T	T	0	S	1	76	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:35:40.666Z,50729,127.0.0.1,bro_conn-1830426979,155,<13>May  8 15:35:40 gcEGY0699 bro25_conn: ,210759833,1,0.0.0.0/514/tcp,2afc-c8gc099,11004,true,true,s,1970-01-01T00:24:54.257Z, ,443,172.22.19.23,s0,crn2tn2yudlavkums3,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#1037,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#1037"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1036,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11004, , 
(empty),64789,172.20.40.22,1,68,0,0,0,0,gcegy0699,127.0.0.1,1494257605.221370	CHbAaj35IwYVJFwX7k	172.20.40.22	64789	172.21.18.13	7080	tcp	-	-	-	-	S0	T	T	0	S	1	68	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:33:27.489Z,50729,127.0.0.1,bro_conn-1830426979,155,<13>May  8 15:33:27 gcEGY0699 bro25_conn: ,210752484,1,0.0.0.0/514/tcp,2afc-c8fd3e4,11004,true,true,s,1970-01-01T00:24:54.257Z, ,7080,172.21.18.13,s0,chbaaj35iwyvjfwx7k,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#1061,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#1061"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1060,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11004,"[""1.1.2430""]", 
(empty),55569,172.21.25.80,1,48,0,2,80,0,gcidn0699,127.0.0.1,1494257593.482494	CBANXr4HsuHBqt9oi8	172.21.25.80	55569	172.20.244.15	514	tcp	-	0.001611	0	0	REJ	T	T	0	Srr	1	48	2	80	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:33:20.390Z,50812,127.0.0.1,bro_conn-1830426979,166,<13>May  8 15:33:20 gcIDN0699 bro25_conn: ,6467222209,1,0.0.0.0/514/tcp,2afd-18179fac1,11005,true,true,srr,2017-05-08T15:33:13.482Z,0.001611,514,172.20.244.15,rej,cbanxr4hsuhbqt9oi8,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#1162,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#1162"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1161,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),62208,172.21.25.80,1,64,0,2,96,0,gcidn0699,127.0.0.1,1494257299.125939	Cu9T7M1zb3bogFSxt6	172.21.25.80	62208	172.20.244.15	6502	tcp	-	0.000714	0	0	S1	T	T	0	Sh	1	64	2	96	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:33:20.390Z,50812,127.0.0.1,bro_conn-1830426979,165,<13>May  8 15:33:20 gcIDN0699 bro25_conn: ,6467222211,1,0.0.0.0/514/tcp,2afd-18179fac3,11005,true,true,sh,2017-05-08T15:28:19.125Z,0.000714,6502,172.20.244.15,s1,cu9t7m1zb3bogfsxt6,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#1163,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#1163"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1162,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),53316,199.255.153.253,9,1043,647,8,2265,1059,gcbrw0699,127.0.0.1,1494257658.650147	CIbsNA4da8W67XSdw3	199.255.153.253	53316	34.195.176.205	443	tcp	ssl	60.063669	647	1059	RSTO	F	F	0	ShADadfR	9	1043	8	2265	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:35:25.603Z,39050,127.0.0.1,bro_conn-1830426979,188,<13>May  8 15:35:25 gcBRW0699 bro25_conn: ,4078150984,1,0.0.0.0/514/tcp,2b04-f313a548,11012,false,false,shadadfr,2017-05-08T15:34:18.650Z,60.063669,443,34.195.176.205,rsto,cibsna4da8w67xsdw3,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#1199,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#1199"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1198,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11012, ,ssl
(empty),55887,199.255.153.253,14,2329,1757,25,23675,22667,gcbrw0699,127.0.0.1,1494257699.032475	CqcHUz9q1XXvaLA5k	199.255.153.253	55887	74.119.118.78	443	tcp	ssl	20.304827	1757	22667	RSTR	F	F	0	ShADadr	14	2329	25	23675	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:35:25.603Z,39050,127.0.0.1,bro_conn-1830426979,190,<13>May  8 15:35:25 gcBRW0699 bro25_conn: ,4078150993,1,0.0.0.0/514/tcp,2b04-f313a551,11012,false,false,shadadr,2017-05-08T15:34:59.032Z,20.304827,443,74.119.118.78,rstr,cqchuz9q1xxvala5k,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#1201,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#1201"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1200,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,palo alto,criteo.com,criteo corp.,37.44325256347656,-122.14982604980469,california,dch,11012, ,ssl
(empty),56211,199.255.153.253,4,172,0,2,92,0,gcbrw0699,127.0.0.1,1494257714.654654	C9Uc823aNv9NGofUii	199.255.153.253	56211	23.15.7.128	80	tcp	-	4.889401	0	0	SF	F	F	0	ShAgc	4	172	2	92	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:35:25.603Z,39050,127.0.0.1,bro_conn-1830426979,168,<13>May  8 15:35:25 gcBRW0699 bro25_conn: ,4078150999,1,0.0.0.0/514/tcp,2b04-f313a557,11012,false,false,shagc,2017-05-08T15:35:14.654Z,4.889401,80,23.15.7.128,sf,c9uc823anv9ngofuii,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#1204,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#1204"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1203,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,ashburn,akamai.com,akamai technologies inc.,39.04372024536133,-77.48748779296875,virginia,cdn,11012, , 
(empty),51617,199.255.153.253,0,0,0,1,83,0,gcbrw0699,127.0.0.1,1494257719.365308	CvvdbS3RP7jx4BSUu3	199.255.153.253	51617	23.217.171.4	443	tcp	-	-	-	-	SHR	F	F	0	f	0	0	1	83	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:35:25.603Z,39050,127.0.0.1,bro_conn-1830426979,158,<13>May  8 15:35:25 gcBRW0699 bro25_conn: ,4078151004,1,0.0.0.0/514/tcp,2b04-f313a55c,11012,false,false,f,2017-05-08T15:35:19.365Z, ,443,23.217.171.4,shr,cvvdbs3rp7jx4bsuu3,bro_conn,2b97dc27-c991-4bad-bac1-00f7837121ea#1205,"{""id"":""2b97dc27-c991-4bad-bac1-00f7837121ea#1205"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""2b97dc27-c991-4bad-bac1-00f7837121ea"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1204,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,new york city,akamai.com,akamai technologies inc.,40.714271545410156,-74.00596618652344,new york,cdn,11012, , 
